hero_id,item_0,item_1,item_2,item_3,item_4,item_5
8,50,158,75,147,36,160
9,174,11,75,166,170,63
129,50,1,178,108,53,36
31,254,36,214,42,40,88
22,1,88,36,273,108,180
26,44,216,237,218,16,16
2,0,0,0,0,0,0
48,14,44,20,16,16,16
5,44,216,216,237,42,0
39,16,16,16,44,237,0
64,16,16,34,216,237,44
19,44,11,16,16,237,42
96,11,44,0,0,0,0
86,42,44,0,29,0,0
73,11,34,13,16,44,0
135,50,908,112,596,108,30
52,121,48,36,116,31,119
26,593,256,1,214,232,40
72,254,185,30,102,214,36
67,63,147,208,108,40,160
9,267,102,218,36,79,180
19,41,1,149,63,108,252
112,1,34,43,180,0,593
129,110,50,1,116,178,61
10,116,236,63,123,160,141
30,60,237,77,180,21,16
26,1,214,218,188,34,23
62,50,98,81,0,244,11
6,63,263,36,152,596,69
65,1,116,36,48,102,41
11,265,48,1,100,41,36
72,259,0,180,75,0,0
3,0,34,43,232,29,0
93,36,108,65,174,63,596
9,75,174,75,149,596,63
26,1,36,188,43,214,0
2,137,598,34,125,154,50
48,147,172,149,63,117,116
5,180,36,244,116,0,0
39,273,596,123,63,36,41
64,188,180,43,100,36,102
73,50,137,147,178,36,208
96,1,50,56,114,114,9
86,36,254,232,1,29,0
19,252,50,65,1,108,149
27,21,29,0,232,0,36
52,41,65,16,29,16,121
46,63,11,14,236,88,168
53,1466,65,86,0,63,0
64,36,0,43,180,0,102
136,43,36,50,116,40,17
38,569,29,34,164,13,81
58,269,73,593,43,63,0
10,147,117,63,116,26,236
9,236,166,36,63,26,147
86,29,1,37,36,232,256
65,235,48,36,116,41,1
129,50,256,1,30,116,110
10,63,147,110,160,116,123
72,102,0,36,908,214,40
7,1,102,42,232,0,214
120,174,1,143,160,108,256
52,29,226,1,96,121,0
26,1,254,43,0,214,593
70,1,116,63,143,135,145
30,254,108,15,20,180,218
43,1,116,102,596,50,108
68,40,36,214,102,37,232
53,98,156,160,603,1466,116
15,63,603,116,30,210,154
128,176,1466,180,34,0,42
52,121,48,1,96,41,116
6,52,123,147,603,63,263
88,204,1,214,259,0,0
63,156,263,141,166,596,63
38,0,0,0,0,0,0
81,0,0,0,0,0,0
75,0,0,0,0,0,0
19,0,0,0,0,0,0
91,94,44,0,0,237,0
85,181,216,44,237,188,218
25,0,0,0,0,0,0
100,29,44,42,0,0,0
43,216,16,44,20,16,15
20,0,34,44,16,16,20
86,29,102,1,43,232,34
25,596,116,247,152,48,141
11,63,65,236,172,141,5
85,50,108,13,596,252,11
31,214,0,254,36,188,102
114,98,36,569,0,21,8
53,63,141,160,166,116,534
93,160,36,174,63,252,247
84,214,36,232,43,40,23
120,143,569,174,180,1,108
81,0,0,0,0,0,0
38,44,11,16,16,0,0
75,0,0,0,0,0,0
19,0,0,0,0,0,0
91,0,0,0,0,0,0
56,0,0,0,0,0,0
43,0,0,0,0,0,0
20,0,0,0,0,0,0
85,188,181,44,216,237,218
25,237,0,42,16,16,16
19,50,41,1,36,244,108
81,1,63,151,116,36,252
75,102,190,36,214,75,75
38,36,635,185,29,9,86
91,229,79,43,34,75,75
25,48,41,116,149,596,77
43,36,50,77,596,0,116
85,180,188,36,593,265,181
100,188,34,92,29,0,244
20,108,63,36,20,75,596
21,0,11,77,166,77,29
6,75,75,170,0,63,236
75,77,77,77,63,77,0
50,180,34,0,0,0,0
11,240,63,8,244,172,36
87,44,77,29,38,0,16
40,92,190,16,214,16,0
114,63,36,252,11,569,8
20,187,36,218,16,0,214
126,50,534,11,36,0,41
52,36,121,48,131,116,265
72,188,0,218,36,29,102
85,90,79,36,180,88,108
7,1,180,244,593,40,42
12,40,63,147,174,160,36
128,36,102,254,79,180,43
92,240,908,90,29,112,16
100,1,36,60,214,0,21
10,63,147,117,160,236,108
14,50,1,116,9,31,108
128,180,36,43,188,0,0
109,55,63,36,236,75,147
72,214,0,0,190,218,36
76,77,11,36,534,277,63
17,534,116,259,63,36,41
85,116,50,596,252,178,11
54,65,151,13,50,168,11
25,250,36,1,596,48,41
107,569,9,36,0,180,0
86,232,0,0,29,0,36
31,214,0,102,254,34,0
100,116,50,1,30,149,168
137,36,50,1,273,53,116
64,29,254,102,232,41,40
54,147,50,151,117,112,168
114,36,63,116,252,143,168
76,63,65,263,116,36,77
75,77,263,116,63,75,0
19,1,102,37,29,34,244
128,254,79,218,36,180,81
59,151,13,108,13,63,162
52,48,36,121,9,0,41
48,116,172,170,63,244,236
107,29,0,36,267,0,0
58,39,214,0,102,0,36
69,908,34,0,29,188,244
53,534,240,16,166,116,63
42,11,36,50,151,75,249
20,214,36,232,0,0,0
46,168,116,149,63,1,36
58,0,102,36,75,63,75
52,116,1,9,121,29,41
61,90,908,178,36,180,108
136,50,36,0,0,188,116
35,63,160,172,263,75,149
38,29,1,635,0,11,16
100,50,1,108,36,41,0
10,63,116,108,236,24,36
9,0,59,931,0,36,102
5,214,254,218,36,0,593
71,0,0,0,0,0,0
114,0,0,0,0,0,0
31,0,0,0,0,0,0
60,0,0,0,0,0,0
110,0,0,0,0,0,0
15,0,0,0,0,0,0
10,0,0,0,0,0,0
45,0,0,0,0,0,0
101,0,0,0,0,0,0
126,0,0,0,0,0,0
107,100,188,92,42,29,0
92,9,908,36,214,185,240
65,116,48,1,9,36,244
85,36,102,43,244,180,261
6,63,263,139,149,117,596
39,63,36,596,273,21,41
77,635,11,34,86,9,55
128,0,81,218,34,180,244
46,11,63,1,236,36,8
51,102,36,216,214,0,218
108,0,0,0,0,0,0
68,0,0,0,0,0,0
136,0,0,0,0,0,0
63,0,0,0,0,0,0
65,0,0,0,0,0,0
13,0,0,0,0,0,0
58,0,0,0,0,0,0
123,0,0,0,0,0,0
83,0,0,0,0,0,0
11,0,0,0,0,0,0
19,36,41,1,50,252,149
51,73,237,73,63,60,36
6,75,63,36,263,0,170
71,50,108,73,73,244,11
31,0,43,0,180,0,36
13,0,41,36,63,534,0
90,188,214,102,39,218,216
2,0,11,36,125,13,50
50,38,36,180,23,593,12
93,14,34,11,65,63,67
66,216,79,37,0,29,88
65,1,235,37,116,30,214
120,1,569,226,174,48,143
70,208,50,116,1,156,145
136,50,36,168,0,0,116
77,21,635,36,112,11,16
23,50,36,210,73,116,73
46,63,116,1,236,168,75
9,100,185,226,29,20,36
5,244,36,218,102,214,0
114,36,50,116,166,160,569
19,50,41,1,203,244,36
129,110,50,178,73,1,116
75,75,75,63,534,263,0
31,254,38,218,34,214,232
2,127,29,1,12,125,36
25,48,41,116,149,596,77
136,0,50,0,0,21,34
64,28,0,36,180,593,244
4,50,21,36,8,166,20
39,63,123,41,36,534,273
58,269,218,123,237,0,29
43,50,100,36,123,20,11
4,116,75,123,166,63,143
114,98,36,218,143,39,569
13,534,48,1,41,176,36
18,63,1,141,172,252,21
21,20,135,34,29,0,43
69,1,50,116,244,267,11
121,43,0,28,36,0,180
8,147,50,65,160,166,75
52,48,41,1,121,692,36
120,143,174,108,180,1,569
101,77,102,0,77,206,29
31,254,0,43,34,214,232
113,29,1466,34,65,23,75
22,273,41,29,36,232,0
88,36,218,1,214,188,0
51,214,34,60,21,188,0
47,63,236,92,0,116,0
35,65,172,236,63,20,158
85,42,0,34,79,0,180
25,160,48,41,596,117,249
27,29,34,1,232,43,0
2,1,50,178,127,125,137
54,34,13,151,210,50,168
14,50,1,178,36,21,125
96,1,13,36,11,21,50
86,1,36,102,218,29,232
136,218,143,34,237,29,0
51,108,42,178,36,214,265
19,50,178,1,11,265,41
69,50,1,36,65,116,11
101,23,77,36,261,261,0
46,168,1,236,63,596,149
42,1,112,151,34,50,168
14,178,162,131,121,48,108
96,1,125,36,131,108,29
9,102,36,100,40,29,75
5,34,254,102,43,188,214
114,63,36,116,168,75,598
85,36,218,254,50,244,188
76,534,236,36,63,116,40
107,29,92,265,34,116,21
47,63,596,263,36,116,75
70,174,50,1,208,116,36
120,180,48,135,143,108,174
52,119,121,116,48,1,77
137,0,36,116,1,244,214
91,0,79,218,34,254,81
10,75,36,26,63,596,147
123,29,0,0,190,36,0
61,908,75,569,180,178,11
74,77,0,534,77,29,36
5,218,214,39,36,265,21
14,11,1,50,16,125,178
55,36,125,0,180,0,0
11,63,596,244,41,21,36
136,188,40,2,29,36,0
75,0,36,73,29,218,0
135,50,250,112,36,116,168
91,269,188,908,79,0,0
4,158,75,116,154,63,160
86,1,36,214,244,232,188
96,125,176,137,162,9,29
120,143,1,100,43,214,188
21,1,214,100,0,0,36
73,117,603,208,112,158,154
98,100,121,48,178,125,273
13,1,235,41,63,273,534
95,36,116,143,63,145,154
74,77,534,65,77,48,8
77,635,112,11,29,0,185
123,180,40,244,1,36,0
5,43,190,36,214,40,21
11,63,147,172,28,36,263
106,50,240,166,41,116,36
92,36,908,244,214,19,43
88,214,23,11,593,36,188
66,79,88,188,29,218,38
75,0,0,0,0,0,0
93,0,0,0,0,0,0
52,0,0,0,0,0,0
51,0,0,0,0,0,0
18,0,0,0,0,0,0
40,44,12,20,16,237,16
4,0,0,0,0,0,0
100,218,0,237,44,34,16
43,0,0,0,0,0,0
128,43,237,44,216,16,16
18,0,0,36,214,42,0
51,908,178,34,214,60,0
93,63,174,30,108,252,154
52,48,121,1,96,117,273
75,63,77,263,77,116,534
43,41,100,162,36,48,21
4,50,116,36,158,143,75
100,180,593,102,0,36,0
40,102,267,36,0,214,0
128,180,188,36,102,218,0
14,593,1,214,232,23,0
72,214,102,36,0,0,88
44,36,145,63,569,208,168
2,127,116,48,1,125,0
25,249,41,236,48,596,16
136,143,36,50,116,40,43
1,135,160,147,145,63,143
20,63,75,40,36,235,108
60,11,151,36,143,116,50
87,232,244,29,108,0,40
86,1,36,29,40,232,0
14,178,1,131,36,116,29
48,147,0,172,236,63,14
38,0,48,34,635,0,11
119,43,100,36,180,40,0
56,236,206,20,63,166,596
101,180,206,77,265,77,77
71,38,244,36,50,485,0
97,28,0,180,1,0,0
17,178,41,259,63,534,0
85,29,226,36,102,218,188
19,141,1,63,252,112,116
88,100,1,73,180,40,36
12,250,147,235,117,114,160
40,63,100,908,210,73,256
51,58,119,36,214,108,57
75,29,263,254,40,37,256
100,48,116,1,168,108,232
104,50,73,1,127,116,112
72,116,156,133,158,141,139
54,143,569,168,151,75,50
123,180,40,73,102,36,31
61,908,569,75,180,178,90
13,36,41,63,534,273,1
5,102,218,254,214,0,36
14,50,108,56,75,21,36
121,36,29,218,0,232,188
136,21,36,218,38,50,181
19,60,244,1,36,41,63
29,131,908,36,244,29,11
80,75,75,75,75,29,31
74,534,116,96,48,65,77
92,908,102,96,214,240,90
137,29,232,116,1,40,30
31,43,254,36,214,232,188
10,63,147,156,249,116,139
5,214,232,102,40,244,188
40,267,90,102,73,214,259
22,41,235,1,108,176,48
19,102,40,36,100,1,214
85,596,73,50,908,9,210
26,1,59,214,43,61,34
68,38,43,188,254,0,180
22,108,48,1,41,232,176
41,63,158,247,24,117,116
100,40,1,43,50,34,593
52,180,100,692,162,0,41
28,1,116,172,36,73,63
136,50,36,21,216,218,40
10,108,63,36,154,598,596
51,214,36,188,102,218,60
74,48,65,20,16,123,1
60,11,34,50,116,252,73
101,29,37,259,206,244,36
93,108,117,160,174,63,596
85,188,36,0,31,180,0
38,593,11,188,635,244,23
48,36,149,172,63,116,236
86,180,36,0,102,0,0
35,75,63,263,75,75,26
51,214,226,34,0,42,0
10,63,147,149,596,108,26
5,931,36,593,188,23,43
21,41,116,63,166,0,36
52,121,48,0,36,244,273
71,36,75,50,244,38,0
128,218,188,36,180,216,593
25,29,41,100,77,596,232
41,36,63,172,8,166,20
75,63,77,102,596,244,77
9,36,265,908,29,0,0
120,180,174,41,0,36,569
137,178,21,36,73,244,50
86,214,36,0,244,218,0
72,75,63,596,108,11,25
33,908,16,29,1,77,16
18,50,1,0,116,252,172
13,63,117,1,41,534,259
136,21,50,181,34,16,8
87,188,180,0,43,36,244
70,116,145,50,143,1,26
36,102,63,1,36,259,24
19,1,0,36,29,102,37
128,40,218,180,102,36,0
47,63,75,263,36,116,75
85,180,218,36,102,254,188
10,63,249,116,170,160,117
100,214,1,73,108,0,36
106,50,1,569,250,8,36
25,156,116,249,141,48,41
128,218,102,36,180,0,0
84,29,36,37,102,232,181
98,29,24,178,36,226,273
43,36,41,119,273,48,244
95,14,145,156,50,116,143
136,0,232,36,1,244,29
76,29,232,223,108,36,0
97,73,102,1,36,100,180
86,214,1,108,232,244,34
41,65,36,158,108,63,20
86,218,0,36,188,214,232
11,41,172,236,168,36,63
14,108,125,34,50,11,13
98,180,273,178,36,11,131
136,29,44,34,218,232,244
92,214,36,86,88,73,187
129,29,1,178,73,21,73
43,534,63,41,36,77,0
95,36,11,14,63,166,170
64,218,36,180,265,23,0
5,102,37,908,244,214,218
19,37,100,188,214,1,102
54,50,151,210,143,168,116
43,50,1,116,100,210,119
137,48,41,116,210,176,244
75,214,190,254,43,102,24
135,116,50,226,908,73,225
136,149,36,1,50,143,116
95,50,116,156,135,143,166
106,116,1,141,50,141,168
107,0,0,0,0,0,0
87,43,216,39,44,0,0
135,237,44,11,16,12,216
46,20,14,44,16,0,0
106,20,14,44,11,16,16
101,20,44,20,237,16,237
42,13,11,13,16,44,16
9,0,44,11,14,20,16
16,11,44,13,216,16,20
20,44,237,43,39,16,16
107,215,116,214,40,92,36
87,36,244,593,29,232,593
46,75,168,41,88,236,63
106,36,116,75,50,187,166
135,50,36,178,73,116,168
101,20,206,152,36,214,20
20,29,188,42,36,88,232
9,75,236,158,63,143,147
16,50,1,100,178,125,162
42,168,55,178,50,1,151
85,50,116,37,178,252,88
11,36,160,172,63,116,236
52,273,121,1,116,48,41
27,244,50,215,36,235,0
137,0,1,43,36,214,232
98,180,108,178,36,273,131
86,43,102,232,31,36,214
25,108,48,36,77,232,41
136,218,21,232,36,29,216
95,166,116,51,50,65,143
87,214,36,102,43,254,244
85,90,908,102,50,269,60
70,50,603,156,208,145,116
123,29,102,20,235,0,36
74,48,534,116,96,36,1
135,269,218,188,108,29,0
18,36,86,40,214,185,88
40,102,267,908,36,244,214
35,63,166,263,149,75,116
52,116,121,100,36,48,162
7,50,178,1,100,34,73
22,77,77,235,29,41,259
9,100,43,36,180,92,265
64,43,88,36,254,102,214
54,143,151,24,50,65,168
76,63,1,223,534,21,36
19,252,108,1,63,2,41
112,218,1,88,36,29,232
48,36,236,172,63,116,249
86,36,214,244,38,232,57
126,203,176,41,0,36,63
8,36,55,65,50,170,166
121,188,1,218,36,190,29
69,50,1,116,178,162,36
128,214,108,188,88,36,244
100,0,168,0,569,116,63
86,218,0,214,232,36,1
137,116,36,50,9,596,73
136,218,188,36,229,214,254
10,36,123,65,116,63,108
41,139,154,156,116,63,158
11,139,48,603,263,156,249
30,235,256,88,204,48,108
5,1,102,254,108,214,116
47,1466,600,235,250,176,30
58,263,135,247,108,63,247
88,218,214,610,1,223,232
63,139,116,1466,156,168,141
39,250,116,235,63,108,119
56,1466,141,141,263,141,135
30,108,29,244,73,73,0
66,79,185,188,229,0,29
36,204,190,36,77,48,0
111,1,204,36,180,0,41
8,166,147,75,50,11,0
40,88,152,75,36,236,63
52,31,180,1,0,41,36
71,108,181,65,11,50,485
35,172,75,75,141,63,0
84,218,34,37,29,232,0
50,180,88,36,0,188,0
25,48,36,249,596,58,41
112,1,92,36,29,31,0
96,131,1,17,50,0,36
11,63,116,236,172,36,216
68,265,36,218,190,214,0
10,596,108,26,63,75,147
14,1,36,108,131,29,40
26,214,0,0,232,244,0
38,635,11,36,0,237,29
114,50,98,181,0,36,0
33,29,1,908,0,232,0
10,26,147,63,236,160,249
86,1,108,598,180,36,273
26,214,218,36,1,265,244
72,75,154,26,158,63,75
74,534,63,1,263,908,92
87,1,37,108,218,232,29
9,88,63,36,158,277,0
106,104,273,569,36,108,50
3,43,29,34,232,188,0
11,147,63,36,249,596,172
14,1,131,36,116,108,29
121,29,176,244,232,34,0
16,1,100,34,13,11,180
85,180,908,188,36,218,244
76,1,65,108,235,16,63
10,63,108,147,75,36,26
28,172,1,36,63,8,65
112,1,180,31,215,36,0
82,603,63,160,96,236,108
22,232,29,0,176,190,36
8,160,154,139,158,50,0
64,100,231,37,108,0,42
75,206,263,58,911,152,63
19,1,102,244,0,176,180
63,1466,147,135,263,141,168
52,610,121,692,273,48,108
74,96,110,534,108,63,92
121,100,43,188,1,254,214
51,267,226,36,214,0,178
81,931,208,30,1,252,108
52,48,600,96,119,121,116
5,116,63,108,1,48,37
18,112,116,250,603,133,156
62,226,908,232,60,108,214
6,249,147,116,123,160,263
85,210,180,116,0,0,218
53,534,250,168,166,116,63
106,50,116,108,41,569,166
120,174,1,75,143,569,63
106,598,63,569,100,41,36
30,215,108,34,48,0,88
31,254,218,37,214,188,40
93,36,596,65,174,63,22
9,267,36,908,226,214,40
79,36,214,244,102,0,232
88,204,36,65,176,180,20
17,98,63,534,77,273,36
11,156,249,139,263,63,154
6,249,147,263,603,141,123
18,60,176,1,214,23,36
112,123,263,48,133,116,534
123,232,29,226,108,256,36
85,50,176,96,210,116,242
11,604,232,116,96,110,256
128,108,226,96,116,1,29
38,635,102,116,235,1,110
4,158,110,603,208,168,225
91,168,156,218,65,254,188
85,231,40,90,36,21,43
18,36,11,81,218,214,0
65,41,235,116,48,244,1
75,1,116,75,108,263,63
6,263,75,63,116,249,147
52,48,273,119,600,121,610
114,569,931,30,81,176,36
87,1,37,0,214,36,108
128,1,226,96,77,29,108
89,250,123,1,147,114,63
88,214,244,232,188,42,38
75,190,188,102,34,29,218
109,160,236,147,36,143,63
19,1,21,36,252,149,29
39,100,77,267,216,63,34
51,244,36,108,40,63,0
98,36,226,259,178,180,125
119,214,36,190,40,232,218
52,48,1,96,36,121,116
6,75,116,170,63,596,263
68,36,214,102,1,185,254
106,145,116,256,48,149,569
40,116,190,108,259,92,214
22,604,110,273,235,116,168
20,908,232,108,214,0,36
63,263,250,596,141,143,63
74,0,48,1,225,98,96
100,1,168,36,50,908,0
89,108,139,96,147,48,114
5,1,100,34,214,42,0
51,36,41,108,116,11,63
87,188,36,1,218,214,40
14,131,36,593,178,29,23
81,1,151,178,98,63,108
72,108,21,166,63,596,156
104,116,29,127,73,1,596
86,218,34,102,232,29,0
109,63,116,149,65,160,147
9,176,180,34,267,0,188
120,180,108,174,36,569,116
25,48,108,1,232,259,596
109,147,63,36,160,88,236
120,36,174,108,180,1,569
137,50,116,244,43,0,0
128,81,79,218,36,180,188
11,63,34,172,75,236,116
135,50,11,178,34,0,168
21,15,41,63,36,7,8
123,180,36,7,1,0,0
79,88,188,232,29,218,244
88,214,1,593,61,0,36
25,119,116,100,1,141,48
129,73,50,69,1,116,36
89,63,147,98,116,160,108
110,100,43,36,188,214,30
60,116,244,50,0,11,596
137,50,1,108,36,116,41
6,63,116,147,263,75,36
107,40,214,0,116,42,36
5,21,218,214,36,188,593
120,180,36,143,1,569,174
87,36,100,23,29,60,0
136,50,116,188,218,36,40
38,36,635,21,16,40,29
11,75,249,63,172,263,141
9,214,188,40,218,226,908
31,36,931,254,40,0,0
126,108,534,116,30,50,0
69,1,116,235,65,119,48
95,145,154,208,50,156,116
104,127,73,1,116,50,34
93,36,174,63,116,598,160
87,218,214,36,102,188,232
13,63,1,273,235,534,65
75,77,102,1,63,40,43
35,172,263,3,168,143,63
98,100,178,77,226,29,176
50,29,188,265,43,232,36
48,108,36,75,16,75,29
56,75,596,24,63,1466,236
18,63,116,172,1,598,149
68,218,36,0,214,31,38
76,77,116,1,63,36,534
136,180,34,1,8,21,188
43,63,596,100,9,116,77
52,180,41,1,116,9,610
89,250,63,147,114,160,117
100,36,50,116,596,1,60
123,1,36,29,43,240,232
91,188,79,42,34,254,88
110,267,0,36,0,188,214
120,180,123,174,1,208,30
43,596,116,63,1,226,36
109,63,147,141,116,160,263
51,214,108,31,0,188,36
38,244,1,29,11,635,0
52,29,1,121,176,116,36
63,63,116,596,236,1466,149
9,185,75,63,116,36,40
5,214,188,218,102,36,39
100,214,188,44,34,1,43
31,102,36,214,218,31,188
32,569,11,174,16,63,34
52,21,36,77,0,100,180
70,145,20,21,50,36,0
106,50,36,41,166,116,569
123,36,92,40,232,102,29
128,102,43,188,214,36,0
85,102,908,36,180,90,40
114,65,117,63,116,569,598
6,170,116,596,63,249,263
100,29,36,108,1,569,218
69,1,50,116,249,65,119
110,1,36,100,43,214,0
21,65,174,41,116,108,63
87,232,218,29,102,0,0
51,73,34,29,188,108,0
34,176,1,41,119,178,20
54,50,143,151,168,162,34
43,226,77,100,9,50,34
101,214,60,77,21,34,232
50,36,254,218,0,0,214
19,108,34,41,11,50,1
129,1,50,151,36,116,11
54,151,168,75,50,36,21
11,63,147,36,604,116,265
88,188,36,59,214,1,100
43,36,131,116,50,1,273
112,593,218,40,36,180,254
10,108,63,147,236,36,116
6,63,263,147,116,596,149
51,214,102,36,218,108,40
85,214,593,593,226,36,593
39,77,96,63,65,108,147
52,29,77,121,34,116,77
65,48,102,1,116,534,235
109,249,603,147,112,263,160
128,1,102,108,30,29,235
75,102,0,75,232,48,108
19,141,50,102,108,1,235
88,40,102,593,244,214,1
120,174,1,40,168,108,180
92,36,214,185,40,9,908
64,88,37,102,36,29,0
8,50,65,147,143,160,166
51,214,226,244,102,30,0
6,63,263,249,116,75,170
114,610,98,188,43,0,40
52,121,29,116,692,162,9
11,604,116,63,36,236,41
51,214,102,1,127,0,40
5,36,214,259,102,188,0
14,108,125,116,1,31,29
11,63,604,96,36,244,116
2,116,36,127,48,1,125
46,168,236,152,63,1,147
88,244,36,42,180,57,23
58,240,102,63,36,218,185
28,172,65,116,42,63,13
39,116,41,63,36,23,534
13,63,259,534,1,116,40
5,214,40,254,36,218,102
137,36,244,116,50,596,0
86,254,36,42,0,232,214
8,40,50,147,75,36,158
9,180,36,0,102,908,188
87,36,254,108,188,214,218
126,534,108,40,41,50,273
69,600,50,116,65,235,112
95,145,117,208,50,156,116
75,29,102,254,110,75,0
25,249,135,116,156,220,603
114,225,598,116,36,160,63
33,1,908,180,36,110,116
51,931,267,36,30,31,43
85,214,102,269,42,244,40
14,256,9,220,116,1,108
52,121,273,48,1,96,9
19,180,1,254,36,102,108
40,63,226,102,908,610,92
10,36,63,141,108,116,147
17,63,273,77,41,116,119
129,36,116,1,29,110,596
51,100,102,214,42,36,0
5,36,0,102,214,43,31
93,63,160,174,108,116,123
64,100,36,102,108,48,42
128,36,908,0,102,231,0
126,48,273,41,108,100,50
97,116,1,102,30,29,232
38,11,635,0,16,29,244
63,166,160,236,63,596,36
86,1,36,29,244,232,0
64,43,100,36,29,188,0
80,0,16,0,16,0,0
46,36,236,1,168,28,63
11,63,604,41,36,244,0
20,36,216,244,187,214,43
43,242,77,12,9,50,86
27,214,232,0,0,0,0
52,48,100,1,121,36,41
89,250,63,147,160,117,75
100,37,50,116,596,1,168
87,36,108,214,0,43,0
91,88,79,0,34,254,0
14,50,36,116,1,125,108
3,42,254,36,214,244,0
136,43,36,50,116,0,0
47,63,75,236,24,116,75
25,48,77,41,108,1,232
136,29,218,34,244,0,116
54,50,151,154,168,141,143
19,102,1,0,180,0,0
33,29,1,92,908,116,232
43,48,116,0,162,596,36
69,119,1,116,65,50,235
137,36,50,1,273,73,116
86,1,36,40,265,214,232
100,34,180,21,181,0,1
63,36,156,158,236,149,596
70,145,603,63,75,116,208
137,50,273,119,244,116,108
61,30,116,90,180,908,96
101,77,232,77,1,36,214
5,244,254,36,29,1,218
10,63,147,20,108,116,36
97,34,0,102,244,40,29
47,116,63,36,75,236,75
128,36,42,0,79,102,180
129,36,41,1,178,116,50
85,29,269,244,40,42,188
106,116,41,29,36,166,569
11,263,147,36,63,75,244
33,1,216,29,16,16,908
100,50,181,36,38,9,43
75,88,110,214,36,237,0
35,75,117,63,168,236,141
52,36,244,226,96,121,48
71,50,152,38,36,43,244
77,635,11,98,86,36,185
88,188,36,43,40,29,1
31,36,218,188,31,214,593
106,40,240,36,166,50,41
52,77,116,121,36,244,29
93,174,596,63,11,36,21
14,50,1,131,108,96,178
10,108,147,36,63,41,236
129,36,178,50,30,1,116
72,92,29,102,36,43,40
9,102,180,908,40,36,43
21,235,34,43,29,0,20
52,121,31,41,34,29,116
68,214,254,244,36,43,88
80,16,29,244,0,0,0
18,117,172,34,249,63,252
14,232,38,214,36,265,0
50,77,29,232,77,16,42
48,65,63,36,116,108,172
98,0,273,34,178,131,11
25,249,41,63,36,596,8
5,593,43,36,185,180,116
52,48,121,21,244,41,1
136,50,116,143,569,149,51
14,50,1,178,125,259,108
3,102,214,188,36,244,40
9,267,36,30,180,188,908
88,1,36,188,0,57,214
120,36,29,1,174,143,226
1,145,147,208,75,569,63
94,236,160,63,8,36,147
9,267,0,244,180,75,0
64,180,102,34,244,188,0
6,236,63,65,36,170,215
98,11,0,36,178,121,29
35,172,63,75,236,168,0
36,1,36,92,180,16,12
5,214,36,31,1,0,43
23,36,9,127,41,65,29
59,151,26,108,244,13,63
54,50,151,1,143,569,168
64,29,36,100,42,40,232
39,96,116,273,112,534,63
136,29,34,116,181,17,232
104,127,63,1,9,596,116
54,158,151,50,154,73,160
41,158,63,123,26,36,139
123,214,36,218,259,232,20
137,50,116,244,259,1,36
19,50,141,1,41,108,37
120,143,174,235,29,1,108
136,50,116,141,143,154,135
26,102,232,1,214,37,42
11,139,249,244,63,41,263
14,50,1,40,108,119,125
3,102,244,0,36,214,188
54,135,168,143,50,123,116
31,102,36,37,218,931,0
9,908,36,102,40,29,226
32,108,147,174,30,116,63
120,29,235,1,174,143,226
89,223,1,908,11,29,244
51,36,931,218,229,0,0
106,116,569,36,65,29,166
48,108,36,29,75,232,0
6,63,147,263,596,75,116
77,11,635,185,0,0,0
120,8,1,174,180,569,41
11,236,152,36,63,21,147
101,88,77,206,102,39,36
90,218,79,29,23,593,188
25,29,41,1,596,232,104
136,50,116,34,181,0,0
89,147,63,98,75,114,117
20,108,75,75,63,57,0
31,254,593,43,36,180,0
19,41,1,36,63,11,67
104,36,50,1,73,11,596
100,181,29,34,218,188,1
92,29,36,0,81,0,0
11,63,116,172,88,36,236
43,37,534,36,63,77,9
46,141,116,63,1,236,168
53,141,63,116,534,112,0
16,1,178,100,48,125,36
58,0,36,593,102,29,188
66,231,908,0,11,0,0
6,63,147,263,75,596,8
19,67,108,244,34,50,141
97,1,34,244,43,180,593
20,214,0,34,229,0,0
43,36,50,596,0,38,116
120,174,41,36,29,0,240
31,29,36,254,102,42,0
136,181,34,8,40,29,21
1,145,63,147,24,16,16
52,121,29,36,77,108,259
58,63,34,0,43,263,240
100,36,50,108,596,1,0
65,63,263,116,534,244,36
91,188,79,43,34,254,88
86,1,36,30,0,235,214
25,33,249,112,48,116,119
7,188,43,102,214,232,1
114,1,116,250,65,108,63
8,116,158,603,50,143,147
135,50,178,600,168,143,116
22,235,176,108,48,41,1
